Product,Size,Month,Sales
WHHS Snr Shirt,L,2024-10-01,0.0
WHHS Snr Shirt,L,2024-11-01,0.0
WHHS Snr Shirt,L,2024-12-01,4.0
WHHS Snr Shirt,L,2025-01-01,35.0
WHHS Snr Shirt,L,2025-02-01,2.0
WHHS Snr Shirt,L,2025-03-01,0.0
WHHS Snr Shirt,L,2025-04-01,0.0
WHHS Snr Shirt,L,2025-05-01,0.0
WHHS Snr Shirt,M,2022-01-01,47.0
WHHS Snr Shirt,M,2022-02-01,38.0
WHHS Snr Shirt,M,2022-03-01,1.0
WHHS Snr Shirt,M,2022-04-01,0.0
WHHS Snr Shirt,M,2022-05-01,3.0
WHHS Snr Shirt,M,2022-06-01,1.0
WHHS Snr Shirt,M,2022-07-01,1.0
WHHS Snr Shirt,M,2022-08-01,0.0
WHHS Snr Shirt,M,2022-09-01,0.0
WHHS Snr Shirt,M,2022-10-01,1.0
WHHS Snr Shirt,M,2022-11-01,0.0
WHHS Snr Shirt,M,2022-12-01,0.0
WHHS Snr Shirt,M,2023-01-01,50.0
WHHS Snr Shirt,M,2023-02-01,12.0
WHHS Snr Shirt,M,2023-03-01,0.0
WHHS Snr Shirt,M,2023-04-01,1.0
WHHS Snr Shirt,M,2023-05-01,1.0
WHHS Snr Shirt,M,2023-06-01,0.0
WHHS Snr Shirt,M,2023-07-01,0.0
WHHS Snr Shirt,M,2023-08-01,0.0
WHHS Snr Shirt,M,2023-09-01,0.0
WHHS Snr Shirt,M,2023-10-01,2.0
WHHS Snr Shirt,M,2023-11-01,0.0
WHHS Snr Shirt,M,2023-12-01,0.0
WHHS Snr Shirt,M,2024-01-01,43.0
WHHS Snr Shirt,M,2024-02-01,8.0
WHHS Snr Shirt,M,2024-03-01,3.0
WHHS Snr Shirt,M,2024-04-01,1.0
WHHS Snr Shirt,M,2024-05-01,3.0
WHHS Snr Shirt,M,2024-06-01,0.0
WHHS Snr Shirt,M,2024-07-01,0.0
WHHS Snr Shirt,M,2024-08-01,1.0
WHHS Snr Shirt,M,2024-09-01,0.0
WHHS Snr Shirt,M,2024-10-01,2.0
WHHS Snr Shirt,M,2024-11-01,0.0
WHHS Snr Shirt,M,2024-12-01,1.0
WHHS Snr Shirt,M,2025-01-01,44.0
WHHS Snr Shirt,M,2025-02-01,1.0
WHHS Snr Shirt,M,2025-03-01,0.0
WHHS Snr Shirt,M,2025-04-01,1.0
WHHS Snr Shirt,M,2025-05-01,0.0
WHHS Snr Shirt,S,2022-01-01,47.0
WHHS Snr Shirt,S,2022-02-01,15.0
WHHS Snr Shirt,S,2022-03-01,0.0
WHHS Snr Shirt,S,2022-04-01,0.0
WHHS Snr Shirt,S,2022-05-01,0.0
WHHS Snr Shirt,S,2022-06-01,0.0
WHHS Snr Shirt,S,2022-07-01,0.0
WHHS Snr Shirt,S,2022-08-01,0.0
WHHS Snr Shirt,S,2022-09-01,0.0
WHHS Snr Shirt,S,2022-10-01,0.0
WHHS Snr Shirt,S,2022-11-01,0.0
WHHS Snr Shirt,S,2022-12-01,0.0
WHHS Snr Shirt,S,2023-01-01,40.0
WHHS Snr Shirt,S,2023-02-01,18.0
WHHS Snr Shirt,S,2023-03-01,0.0
WHHS Snr Shirt,S,2023-04-01,0.0
WHHS Snr Shirt,S,2023-05-01,2.0
WHHS Snr Shirt,S,2023-06-01,0.0
WHHS Snr Shirt,S,2023-07-01,0.0
WHHS Snr Shirt,S,2023-08-01,0.0
WHHS Snr Shirt,S,2023-09-01,0.0
WHHS Snr Shirt,S,2023-10-01,2.0
WHHS Snr Shirt,S,2023-11-01,0.0
WHHS Snr Shirt,S,2023-12-01,2.0
WHHS Snr Shirt,S,2024-01-01,24.0
WHHS Snr Shirt,S,2024-02-01,12.0
WHHS Snr Shirt,S,2024-03-01,1.0
WHHS Snr Shirt,S,2024-04-01,0.0
WHHS Snr Shirt,S,2024-05-01,3.0
WHHS Snr Shirt,S,2024-06-01,1.0
WHHS Snr Shirt,S,2024-07-01,1.0
WHHS Snr Shirt,S,2024-08-01,1.0
WHHS Snr Shirt,S,2024-09-01,0.0
WHHS Snr Shirt,S,2024-10-01,0.0
WHHS Snr Shirt,S,2024-11-01,0.0
WHHS Snr Shirt,S,2024-12-01,0.0
WHHS Snr Shirt,S,2025-01-01,24.0
WHHS Snr Shirt,S,2025-02-01,4.0
WHHS Snr Shirt,S,2025-03-01,0.0
WHHS Snr Shirt,S,2025-04-01,1.0
WHHS Snr Shirt,S,2025-05-01,1.0
WHHS Snr Shirt,XL,2022-01-01,5.0
WHHS Snr Shirt,XL,2022-02-01,18.0
WHHS Snr Shirt,XL,2022-03-01,1.0
WHHS Snr Shirt,XL,2022-04-01,0.0
WHHS Snr Shirt,XL,2022-05-01,1.0
WHHS Snr Shirt,XL,2022-06-01,1.0
WHHS Snr Shirt,XL,2022-07-01,0.0
WHHS Snr Shirt,XL,2022-08-01,0.0
WHHS Snr Shirt,XL,2022-09-01,4.0
WHHS Snr Shirt,XL,2022-10-01,0.0
WHHS Snr Shirt,XL,2022-11-01,0.0
WHHS Snr Shirt,XL,2022-12-01,3.0
WHHS Snr Shirt,XL,2023-01-01,15.0
WHHS Snr Shirt,XL,2023-02-01,8.0
WHHS Snr Shirt,XL,2023-03-01,1.0
WHHS Snr Shirt,XL,2023-04-01,0.0
WHHS Snr Shirt,XL,2023-05-01,0.0
WHHS Snr Shirt,XL,2023-06-01,0.0
WHHS Snr Shirt,XL,2023-07-01,0.0
WHHS Snr Shirt,XL,2023-08-01,0.0
WHHS Snr Shirt,XL,2023-09-01,0.0
WHHS Snr Shirt,XL,2023-10-01,1.0
WHHS Snr Shirt,XL,2023-11-01,0.0
WHHS Snr Shirt,XL,2023-12-01,1.0
WHHS Snr Shirt,XL,2024-01-01,21.0
WHHS Snr Shirt,XL,2024-02-01,4.0
WHHS Snr Shirt,XL,2024-03-01,2.0
WHHS Snr Shirt,XL,2024-04-01,0.0
WHHS Snr Shirt,XL,2024-05-01,1.0
WHHS Snr Shirt,XL,2024-06-01,0.0
WHHS Snr Shirt,XL,2024-07-01,0.0
WHHS Snr Shirt,XL,2024-08-01,0.0
WHHS Snr Shirt,XL,2024-09-01,1.0
WHHS Snr Shirt,XL,2024-10-01,1.0
WHHS Snr Shirt,XL,2024-11-01,0.0
WHHS Snr Shirt,XL,2024-12-01,0.0
WHHS Snr Shirt,XL,2025-01-01,10.0
WHHS Snr Shirt,XL,2025-02-01,3.0
WHHS Snr Shirt,XL,2025-03-01,1.0
WHHS Snr Shirt,XL,2025-04-01,0.0
WHHS Snr Shirt,XL,2025-05-01,0.0
WHHS Snr Shorts,100,2022-01-01,4.0
WHHS Snr Shorts,100,2022-02-01,6.0
WHHS Snr Shorts,100,2022-03-01,0.0
WHHS Snr Shorts,100,2022-04-01,1.0
WHHS Snr Shorts,100,2022-05-01,0.0
WHHS Snr Shorts,100,2022-06-01,0.0
WHHS Snr Shorts,100,2022-07-01,0.0
WHHS Snr Shorts,100,2022-08-01,0.0
WHHS Snr Shorts,100,2022-09-01,0.0
WHHS Snr Shorts,100,2022-10-01,0.0
WHHS Snr Shorts,100,2022-11-01,0.0
WHHS Snr Shorts,100,2022-12-01,0.0
WHHS Snr Shorts,100,2023-01-01,9.0
WHHS Snr Shorts,100,2023-02-01,3.0
WHHS Snr Shorts,100,2023-03-01,0.0
WHHS Snr Shorts,100,2023-04-01,0.0
WHHS Snr Shorts,100,2023-05-01,1.0
WHHS Snr Shorts,100,2023-06-01,0.0
WHHS Snr Shorts,100,2023-07-01,0.0
WHHS Snr Shorts,100,2023-08-01,1.0
WHHS Snr Shorts,100,2023-09-01,0.0
WHHS Snr Shorts,100,2023-10-01,0.0
WHHS Snr Shorts,100,2023-11-01,0.0
WHHS Snr Shorts,100,2023-12-01,0.0
WHHS Snr Shorts,100,2024-01-01,5.0
WHHS Snr Shorts,100,2024-02-01,1.0
WHHS Snr Shorts,100,2024-03-01,3.0
WHHS Snr Shorts,100,2024-04-01,1.0
WHHS Snr Shorts,100,2024-05-01,2.0
WHHS Snr Shorts,100,2024-06-01,0.0
WHHS Snr Shorts,100,2024-07-01,0.0
WHHS Snr Shorts,100,2024-08-01,0.0
WHHS Snr Shorts,100,2024-09-01,0.0
WHHS Snr Shorts,100,2024-10-01,0.0
WHHS Snr Shorts,100,2024-11-01,0.0
WHHS Snr Shorts,100,2024-12-01,0.0
WHHS Snr Shorts,100,2025-01-01,5.0
WHHS Snr Shorts,100,2025-02-01,0.0
WHHS Snr Shorts,100,2025-03-01,0.0
WHHS Snr Shorts,100,2025-04-01,0.0
WHHS Snr Shorts,100,2025-05-01,0.0
WHHS Snr Shorts,104,2022-01-01,4.0
WHHS Snr Shorts,104,2022-02-01,9.0
WHHS Snr Shorts,104,2022-03-01,1.0
WHHS Snr Shorts,104,2022-04-01,0.0
WHHS Snr Shorts,104,2022-05-01,0.0
WHHS Snr Shorts,104,2022-06-01,0.0
WHHS Snr Shorts,104,2022-07-01,0.0
WHHS Snr Shorts,104,2022-08-01,1.0
WHHS Snr Shorts,104,2022-09-01,0.0
WHHS Snr Shorts,104,2022-10-01,0.0
WHHS Snr Shorts,104,2022-11-01,0.0
WHHS Snr Shorts,104,2022-12-01,0.0
WHHS Snr Shorts,104,2023-01-01,6.0
WHHS Snr Shorts,104,2023-02-01,2.0
WHHS Snr Shorts,104,2023-03-01,0.0
WHHS Snr Shorts,104,2023-04-01,0.0
WHHS Snr Shorts,104,2023-05-01,0.0
WHHS Snr Shorts,104,2023-06-01,0.0
WHHS Snr Shorts,104,2023-07-01,0.0
WHHS Snr Shorts,104,2023-08-01,0.0
WHHS Snr Shorts,104,2023-09-01,0.0
WHHS Snr Shorts,104,2023-10-01,0.0
WHHS Snr Shorts,104,2023-11-01,0.0
WHHS Snr Shorts,104,2023-12-01,0.0
WHHS Snr Shorts,104,2024-01-01,5.0
WHHS Snr Shorts,104,2024-02-01,2.0
WHHS Snr Shorts,104,2024-03-01,0.0
WHHS Snr Shorts,104,2024-04-01,0.0
WHHS Snr Shorts,104,2024-05-01,0.0
WHHS Snr Shorts,104,2024-06-01,0.0
WHHS Snr Shorts,104,2024-07-01,0.0
WHHS Snr Shorts,104,2024-08-01,0.0
WHHS Snr Shorts,104,2024-09-01,0.0
WHHS Snr Shorts,104,2024-10-01,0.0
WHHS Snr Shorts,104,2024-11-01,1.0
WHHS Snr Shorts,104,2024-12-01,0.0
WHHS Snr Shorts,104,2025-01-01,9.0
WHHS Snr Shorts,104,2025-02-01,2.0
WHHS Snr Shorts,104,2025-03-01,1.0
WHHS Snr Shorts,104,2025-04-01,0.0
WHHS Snr Shorts,104,2025-05-01,0.0
WHHS Snr Shorts,108,2022-01-01,2.0
WHHS Snr Shorts,108,2022-02-01,1.0
WHHS Snr Shorts,108,2022-03-01,0.0
WHHS Snr Shorts,108,2022-04-01,0.0
WHHS Snr Shorts,108,2022-05-01,0.0
WHHS Snr Shorts,108,2022-06-01,0.0
WHHS Snr Shorts,108,2022-07-01,0.0
WHHS Snr Shorts,108,2022-08-01,2.0
WHHS Snr Shorts,108,2022-09-01,1.0
WHHS Snr Shorts,108,2022-10-01,0.0
WHHS Snr Shorts,108,2022-11-01,0.0
WHHS Snr Shorts,108,2022-12-01,0.0
WHHS Snr Shorts,108,2023-01-01,6.0
WHHS Snr Shorts,108,2023-02-01,3.0
WHHS Snr Shorts,108,2023-03-01,0.0
WHHS Snr Shorts,108,2023-04-01,1.0
WHHS Snr Shorts,108,2023-05-01,0.0
WHHS Snr Shorts,108,2023-06-01,0.0
WHHS Snr Shorts,108,2023-07-01,0.0
WHHS Snr Shorts,108,2023-08-01,0.0
WHHS Snr Shorts,108,2023-09-01,0.0
WHHS Snr Shorts,108,2023-10-01,0.0
WHHS Snr Shorts,108,2023-11-01,0.0
WHHS Snr Shorts,108,2023-12-01,0.0
WHHS Snr Shorts,108,2024-01-01,4.0
WHHS Snr Shorts,108,2024-02-01,1.0
WHHS Snr Shorts,108,2024-03-01,2.0
WHHS Snr Shorts,108,2024-04-01,0.0
WHHS Snr Shorts,108,2024-05-01,0.0
WHHS Snr Shorts,108,2024-06-01,0.0
WHHS Snr Shorts,108,2024-07-01,0.0
WHHS Snr Shorts,108,2024-08-01,0.0
WHHS Snr Shorts,108,2024-09-01,0.0
WHHS Snr Shorts,108,2024-10-01,0.0
WHHS Snr Shorts,108,2024-11-01,0.0
WHHS Snr Shorts,108,2024-12-01,0.0
WHHS Snr Shorts,108,2025-01-01,4.0
WHHS Snr Shorts,108,2025-02-01,1.0
WHHS Snr Shorts,108,2025-03-01,0.0
WHHS Snr Shorts,108,2025-04-01,0.0
WHHS Snr Shorts,108,2025-05-01,0.0
WHHS Snr Shorts,112,2022-01-01,5.0
WHHS Snr Shorts,112,2022-02-01,6.0
WHHS Snr Shorts,112,2022-03-01,0.0
WHHS Snr Shorts,112,2022-04-01,0.0
WHHS Snr Shorts,112,2022-05-01,0.0
WHHS Snr Shorts,112,2022-06-01,0.0
WHHS Snr Shorts,112,2022-07-01,0.0
WHHS Snr Shorts,112,2022-08-01,1.0
WHHS Snr Shorts,112,2022-09-01,0.0
WHHS Snr Shorts,112,2022-10-01,0.0
WHHS Snr Shorts,112,2022-11-01,0.0
WHHS Snr Shorts,112,2022-12-01,0.0
WHHS Snr Shorts,112,2023-01-01,2.0
WHHS Snr Shorts,112,2023-02-01,3.0
WHHS Snr Shorts,112,2023-03-01,0.0
WHHS Snr Shorts,112,2023-04-01,0.0
WHHS Snr Shorts,112,2023-05-01,0.0
WHHS Snr Shorts,112,2023-06-01,0.0
WHHS Snr Shorts,112,2023-07-01,0.0
WHHS Snr Shorts,112,2023-08-01,0.0
WHHS Snr Shorts,112,2023-09-01,0.0
WHHS Snr Shorts,112,2023-10-01,0.0
WHHS Snr Shorts,112,2023-11-01,0.0
WHHS Snr Shorts,112,2023-12-01,0.0
WHHS Snr Shorts,112,2024-01-01,6.0
WHHS Snr Shorts,112,2024-02-01,0.0
WHHS Snr Shorts,112,2024-03-01,-1.0
WHHS Snr Shorts,112,2024-04-01,0.0
WHHS Snr Shorts,112,2024-05-01,0.0
WHHS Snr Shorts,112,2024-06-01,0.0
WHHS Snr Shorts,112,2024-07-01,0.0
WHHS Snr Shorts,112,2024-08-01,0.0
WHHS Snr Shorts,112,2024-09-01,2.0
WHHS Snr Shorts,112,2024-10-01,0.0
WHHS Snr Shorts,112,2024-11-01,0.0
WHHS Snr Shorts,112,2024-12-01,0.0
WHHS Snr Shorts,112,2025-01-01,4.0
WHHS Snr Shorts,112,2025-02-01,0.0
WHHS Snr Shorts,112,2025-03-01,0.0
WHHS Snr Shorts,112,2025-04-01,0.0
WHHS Snr Shorts,112,2025-05-01,0.0
WHHS Snr Shorts,116,2022-01-01,5.0
WHHS Snr Shorts,116,2022-02-01,1.0
WHHS Snr Shorts,116,2022-03-01,0.0
WHHS Snr Shorts,116,2022-04-01,0.0
WHHS Snr Shorts,116,2022-05-01,0.0
WHHS Snr Shorts,116,2022-06-01,0.0
WHHS Snr Shorts,116,2022-07-01,0.0
WHHS Snr Shorts,116,2022-08-01,0.0
WHHS Snr Shorts,116,2022-09-01,0.0
WHHS Snr Shorts,116,2022-10-01,0.0
WHHS Snr Shorts,116,2022-11-01,0.0
WHHS Snr Shorts,116,2022-12-01,0.0
WHHS Snr Shorts,116,2023-01-01,8.0
WHHS Snr Shorts,116,2023-02-01,2.0
WHHS Snr Shorts,116,2023-03-01,0.0
WHHS Snr Shorts,116,2023-04-01,0.0
WHHS Snr Shorts,116,2023-05-01,0.0
WHHS Snr Shorts,116,2023-06-01,0.0
WHHS Snr Shorts,116,2023-07-01,0.0
WHHS Snr Shorts,116,2023-08-01,0.0
WHHS Snr Shorts,116,2023-09-01,0.0
WHHS Snr Shorts,116,2023-10-01,0.0
WHHS Snr Shorts,116,2023-11-01,0.0
WHHS Snr Shorts,116,2023-12-01,0.0
WHHS Snr Shorts,116,2024-01-01,0.0
WHHS Snr Shorts,116,2024-02-01,0.0
WHHS Snr Shorts,116,2024-03-01,0.0
WHHS Snr Shorts,116,2024-04-01,0.0
WHHS Snr Shorts,116,2024-05-01,0.0
WHHS Snr Shorts,116,2024-06-01,0.0
WHHS Snr Shorts,116,2024-07-01,0.0
WHHS Snr Shorts,116,2024-08-01,0.0
WHHS Snr Shorts,116,2024-09-01,0.0
WHHS Snr Shorts,116,2024-10-01,0.0
WHHS Snr Shorts,116,2024-11-01,0.0
WHHS Snr Shorts,116,2024-12-01,0.0
WHHS Snr Shorts,116,2025-01-01,2.0
WHHS Snr Shorts,116,2025-02-01,0.0
WHHS Snr Shorts,116,2025-03-01,0.0
WHHS Snr Shorts,116,2025-04-01,0.0
WHHS Snr Shorts,116,2025-05-01,0.0
WHHS Snr Shorts,120,2022-01-01,0.0
WHHS Snr Shorts,120,2022-02-01,1.0
WHHS Snr Shorts,120,2022-03-01,0.0
WHHS Snr Shorts,120,2022-04-01,0.0
WHHS Snr Shorts,120,2022-05-01,0.0
WHHS Snr Shorts,120,2022-06-01,0.0
WHHS Snr Shorts,120,2022-07-01,0.0
WHHS Snr Shorts,120,2022-08-01,0.0
WHHS Snr Shorts,120,2022-09-01,0.0
WHHS Snr Shorts,120,2022-10-01,0.0
WHHS Snr Shorts,120,2022-11-01,0.0
WHHS Snr Shorts,120,2022-12-01,0.0
WHHS Snr Shorts,120,2023-01-01,0.0
WHHS Snr Shorts,120,2023-02-01,0.0
WHHS Snr Shorts,120,2023-03-01,0.0
WHHS Snr Shorts,120,2023-04-01,0.0
WHHS Snr Shorts,120,2023-05-01,0.0
WHHS Snr Shorts,120,2023-06-01,0.0
WHHS Snr Shorts,120,2023-07-01,0.0
WHHS Snr Shorts,120,2023-08-01,0.0
WHHS Snr Shorts,120,2023-09-01,0.0
WHHS Snr Shorts,120,2023-10-01,0.0
WHHS Snr Shorts,120,2023-11-01,0.0
WHHS Snr Shorts,120,2023-12-01,0.0
WHHS Snr Shorts,120,2024-01-01,2.0
WHHS Snr Shorts,120,2024-02-01,0.0
WHHS Snr Shorts,120,2024-03-01,1.0
WHHS Snr Shorts,120,2024-04-01,0.0
WHHS Snr Shorts,120,2024-05-01,0.0
WHHS Snr Shorts,120,2024-06-01,0.0
WHHS Snr Shorts,120,2024-07-01,0.0
WHHS Snr Shorts,120,2024-08-01,0.0
WHHS Snr Shorts,120,2024-09-01,0.0
WHHS Snr Shorts,120,2024-10-01,0.0
WHHS Snr Shorts,120,2024-11-01,0.0
WHHS Snr Shorts,120,2024-12-01,0.0
WHHS Snr Shorts,120,2025-01-01,0.0
WHHS Snr Shorts,120,2025-02-01,0.0
WHHS Snr Shorts,120,2025-03-01,0.0
WHHS Snr Shorts,120,2025-04-01,0.0
WHHS Snr Shorts,120,2025-05-01,0.0
WHHS Snr Shorts,124,2022-01-01,1.0
WHHS Snr Shorts,124,2022-02-01,0.0
WHHS Snr Shorts,124,2022-03-01,1.0
WHHS Snr Shorts,124,2022-04-01,0.0
WHHS Snr Shorts,124,2022-05-01,0.0
WHHS Snr Shorts,124,2022-06-01,0.0
WHHS Snr Shorts,124,2022-07-01,0.0
WHHS Snr Shorts,124,2022-08-01,0.0
WHHS Snr Shorts,124,2022-09-01,0.0
WHHS Snr Shorts,124,2022-10-01,0.0
WHHS Snr Shorts,124,2022-11-01,0.0
WHHS Snr Shorts,124,2022-12-01,0.0
WHHS Snr Shorts,124,2023-01-01,0.0
WHHS Snr Shorts,124,2023-02-01,2.0
WHHS Snr Shorts,124,2023-03-01,0.0
WHHS Snr Shorts,124,2023-04-01,0.0
WHHS Snr Shorts,124,2023-05-01,0.0
WHHS Snr Shorts,124,2023-06-01,1.0
WHHS Snr Shorts,124,2023-07-01,0.0
WHHS Snr Shorts,124,2023-08-01,0.0
WHHS Snr Shorts,124,2023-09-01,0.0
WHHS Snr Shorts,124,2023-10-01,0.0
WHHS Snr Shorts,124,2023-11-01,0.0
WHHS Snr Shorts,124,2023-12-01,0.0
WHHS Snr Shorts,124,2024-01-01,0.0
WHHS Snr Shorts,124,2024-02-01,1.0
WHHS Snr Shorts,124,2024-03-01,0.0
WHHS Snr Shorts,124,2024-04-01,0.0
WHHS Snr Shorts,124,2024-05-01,0.0
WHHS Snr Shorts,124,2024-06-01,0.0
WHHS Snr Shorts,124,2024-07-01,0.0
WHHS Snr Shorts,124,2024-08-01,0.0
WHHS Snr Shorts,124,2024-09-01,0.0
WHHS Snr Shorts,124,2024-10-01,0.0
WHHS Snr Shorts,124,2024-11-01,0.0
WHHS Snr Shorts,124,2024-12-01,0.0
WHHS Snr Shorts,124,2025-01-01,0.0
WHHS Snr Shorts,124,2025-02-01,0.0
WHHS Snr Shorts,124,2025-03-01,0.0
WHHS Snr Shorts,124,2025-04-01,0.0
WHHS Snr Shorts,124,2025-05-01,0.0
WHHS Snr Shorts,128,2022-01-01,0.0
WHHS Snr Shorts,128,2022-02-01,1.0
WHHS Snr Shorts,128,2022-03-01,0.0
WHHS Snr Shorts,128,2022-04-01,0.0
WHHS Snr Shorts,128,2022-05-01,0.0
WHHS Snr Shorts,128,2022-06-01,0.0
WHHS Snr Shorts,128,2022-07-01,0.0
WHHS Snr Shorts,128,2022-08-01,0.0
WHHS Snr Shorts,128,2022-09-01,0.0
WHHS Snr Shorts,128,2022-10-01,0.0
WHHS Snr Shorts,128,2022-11-01,0.0
WHHS Snr Shorts,128,2022-12-01,0.0
WHHS Snr Shorts,128,2023-01-01,0.0
WHHS Snr Shorts,128,2023-02-01,0.0
WHHS Snr Shorts,128,2023-03-01,0.0
WHHS Snr Shorts,128,2023-04-01,0.0
WHHS Snr Shorts,128,2023-05-01,0.0
WHHS Snr Shorts,128,2023-06-01,0.0
WHHS Snr Shorts,128,2023-07-01,0.0
WHHS Snr Shorts,128,2023-08-01,0.0
WHHS Snr Shorts,128,2023-09-01,0.0
WHHS Snr Shorts,128,2023-10-01,0.0
WHHS Snr Shorts,128,2023-11-01,0.0
WHHS Snr Shorts,128,2023-12-01,0.0
WHHS Snr Shorts,128,2024-01-01,0.0
WHHS Snr Shorts,128,2024-02-01,1.0
WHHS Snr Shorts,128,2024-03-01,0.0
WHHS Snr Shorts,128,2024-04-01,0.0
WHHS Snr Shorts,128,2024-05-01,0.0
WHHS Snr Shorts,128,2024-06-01,0.0
WHHS Snr Shorts,128,2024-07-01,0.0
WHHS Snr Shorts,128,2024-08-01,0.0
WHHS Snr Shorts,128,2024-09-01,0.0
WHHS Snr Shorts,128,2024-10-01,0.0
WHHS Snr Shorts,128,2024-11-01,0.0
WHHS Snr Shorts,128,2024-12-01,0.0
WHHS Snr Shorts,128,2025-01-01,0.0
WHHS Snr Shorts,128,2025-02-01,0.0
WHHS Snr Shorts,128,2025-03-01,0.0
WHHS Snr Shorts,128,2025-04-01,0.0
WHHS Snr Shorts,128,2025-05-01,0.0
WHHS Snr Shorts,132,2022-01-01,0.0
WHHS Snr Shorts,132,2022-02-01,1.0
WHHS Snr Shorts,132,2022-03-01,0.0
WHHS Snr Shorts,132,2022-04-01,0.0
WHHS Snr Shorts,132,2022-05-01,0.0
WHHS Snr Shorts,132,2022-06-01,0.0
WHHS Snr Shorts,132,2022-07-01,0.0
WHHS Snr Shorts,132,2022-08-01,0.0
WHHS Snr Shorts,132,2022-09-01,0.0
WHHS Snr Shorts,132,2022-10-01,0.0
WHHS Snr Shorts,132,2022-11-01,0.0
WHHS Snr Shorts,132,2022-12-01,0.0
WHHS Snr Shorts,132,2023-01-01,0.0
WHHS Snr Shorts,132,2023-02-01,2.0
WHHS Snr Shorts,132,2023-03-01,0.0
WHHS Snr Shorts,132,2023-04-01,0.0
WHHS Snr Shorts,132,2023-05-01,0.0
WHHS Snr Shorts,132,2023-06-01,0.0
WHHS Snr Shorts,132,2023-07-01,0.0
WHHS Snr Shorts,132,2023-08-01,0.0
WHHS Snr Shorts,132,2023-09-01,0.0
WHHS Snr Shorts,132,2023-10-01,0.0
WHHS Snr Shorts,132,2023-11-01,0.0
WHHS Snr Shorts,132,2023-12-01,0.0
WHHS Snr Shorts,132,2024-01-01,0.0
WHHS Snr Shorts,132,2024-02-01,0.0
WHHS Snr Shorts,132,2024-03-01,1.0
WHHS Snr Shorts,132,2024-04-01,0.0
WHHS Snr Shorts,132,2024-05-01,0.0
WHHS Snr Shorts,132,2024-06-01,0.0
WHHS Snr Shorts,132,2024-07-01,0.0
WHHS Snr Shorts,132,2024-08-01,0.0
WHHS Snr Shorts,132,2024-09-01,0.0
WHHS Snr Shorts,132,2024-10-01,0.0
WHHS Snr Shorts,132,2024-11-01,0.0
WHHS Snr Shorts,132,2024-12-01,0.0
WHHS Snr Shorts,132,2025-01-01,0.0
WHHS Snr Shorts,132,2025-02-01,0.0
WHHS Snr Shorts,132,2025-03-01,0.0
WHHS Snr Shorts,132,2025-04-01,0.0
WHHS Snr Shorts,132,2025-05-01,0.0
WHHS Snr Shorts,68,2022-01-01,4.0
WHHS Snr Shorts,68,2022-02-01,0.0
WHHS Snr Shorts,68,2022-03-01,0.0
WHHS Snr Shorts,68,2022-04-01,0.0
WHHS Snr Shorts,68,2022-05-01,0.0
WHHS Snr Shorts,68,2022-06-01,0.0
WHHS Snr Shorts,68,2022-07-01,0.0
WHHS Snr Shorts,68,2022-08-01,0.0
WHHS Snr Shorts,68,2022-09-01,0.0
WHHS Snr Shorts,68,2022-10-01,0.0
WHHS Snr Shorts,68,2022-11-01,0.0
WHHS Snr Shorts,68,2022-12-01,0.0
WHHS Snr Shorts,68,2023-01-01,0.0
WHHS Snr Shorts,68,2023-02-01,0.0
WHHS Snr Shorts,68,2023-03-01,0.0
WHHS Snr Shorts,68,2023-04-01,0.0
WHHS Snr Shorts,68,2023-05-01,1.0
WHHS Snr Shorts,68,2023-06-01,0.0
WHHS Snr Shorts,68,2023-07-01,0.0
WHHS Snr Shorts,68,2023-08-01,0.0
WHHS Snr Shorts,68,2023-09-01,0.0
WHHS Snr Shorts,68,2023-10-01,0.0
WHHS Snr Shorts,68,2023-11-01,0.0
WHHS Snr Shorts,68,2023-12-01,0.0
WHHS Snr Shorts,68,2024-01-01,3.0
WHHS Snr Shorts,68,2024-02-01,0.0
WHHS Snr Shorts,68,2024-03-01,0.0
WHHS Snr Shorts,68,2024-04-01,0.0
WHHS Snr Shorts,68,2024-05-01,0.0
WHHS Snr Shorts,68,2024-06-01,0.0
WHHS Snr Shorts,68,2024-07-01,0.0
WHHS Snr Shorts,68,2024-08-01,0.0
WHHS Snr Shorts,68,2024-09-01,0.0
WHHS Snr Shorts,68,2024-10-01,0.0
WHHS Snr Shorts,68,2024-11-01,0.0
WHHS Snr Shorts,68,2024-12-01,0.0
WHHS Snr Shorts,68,2025-01-01,0.0
WHHS Snr Shorts,68,2025-02-01,0.0
WHHS Snr Shorts,68,2025-03-01,0.0
WHHS Snr Shorts,68,2025-04-01,0.0
WHHS Snr Shorts,68,2025-05-01,0.0
WHHS Snr Shorts,72,2022-01-01,18.0
WHHS Snr Shorts,72,2022-02-01,4.0
WHHS Snr Shorts,72,2022-03-01,0.0
WHHS Snr Shorts,72,2022-04-01,0.0
WHHS Snr Shorts,72,2022-05-01,0.0
WHHS Snr Shorts,72,2022-06-01,0.0
WHHS Snr Shorts,72,2022-07-01,0.0
WHHS Snr Shorts,72,2022-08-01,0.0
WHHS Snr Shorts,72,2022-09-01,0.0
WHHS Snr Shorts,72,2022-10-01,0.0
WHHS Snr Shorts,72,2022-11-01,1.0
WHHS Snr Shorts,72,2022-12-01,0.0
WHHS Snr Shorts,72,2023-01-01,3.0
WHHS Snr Shorts,72,2023-02-01,2.0
WHHS Snr Shorts,72,2023-03-01,0.0
WHHS Snr Shorts,72,2023-04-01,0.0
